data_row_id,data_type_id,slug,legacy_table,legacy_model,field,voyager_type,display_name,required,browse,read,edit,add,delete,order,proposed_form_component,proposed_table_component,relationship_model,relationship_table,relationship_type,relationship_column,relationship_key,relationship_label,pivot_table,validation_rule,options_json,details_sha256,details_json,migration_notes
1996,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",id,text,Id,1,1,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
1997,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",title,text,Title,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1998,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",promo_text,text,"Promo Text",0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
1999,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",size,text,Size,0,1,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2000,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",btn_text,text,"Btn Text",0,1,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2001,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",btn_href,text,"Btn Href",0,1,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2002,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",background,color,Background,0,0,0,0,0,0,7,ColorPicker,ColorColumn/TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2003,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",image,image,Image,0,1,1,1,1,1,8,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2004,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",type_id,number,"Type Id",0,1,1,1,1,1,9,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2007,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",blog_reklama_belongsto_blog_reklama_type_relationship,relationship,blog_reklama_type,0,1,1,1,1,1,10,"Select/CheckboxList or RelationManager from details","TextColumn via eager-loaded relation","App\Models\BlogReklamaType",blog_reklama_type,belongsTo,type_id,id,title,a_collage_advantage_screen,,,c52e216653926a461e8839bfd05d056b5f12d5a5bee2a8e671ea0905a9f1c6bd,"{""model"":""App\\Models\\BlogReklamaType"",""table"":""blog_reklama_type"",""type"":""belongsTo"",""column"":""type_id"",""key"":""id"",""label"":""title"",""pivot_table"":""a_collage_advantage_screen"",""pivot"":""0"",""taggable"":""0""}","eager-load and scope relation; preserve null/orphan/pivot behavior"
2005,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",created_at,timestamp,"Created At",0,0,0,0,0,0,11,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2006,172,blog-reklama,blog_reklama,"App\Models\BlogReklama",updated_at,timestamp,"Updated At",0,0,0,0,0,0,12,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2010,173,blog-authors,blog_authors,"App\Models\BlogAuthor",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2011,173,blog-authors,blog_authors,"App\Models\BlogAuthor",name,text,Имя,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2012,173,blog-authors,blog_authors,"App\Models\BlogAuthor",image,image,Фото,0,1,1,1,1,1,3,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2013,173,blog-authors,blog_authors,"App\Models\BlogAuthor",sort,number,Сортировка,0,1,1,1,1,1,4,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2014,173,blog-authors,blog_authors,"App\Models\BlogAuthor",created_at,timestamp,"Created At",0,0,0,0,0,0,5,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2015,173,blog-authors,blog_authors,"App\Models\BlogAuthor",updated_at,timestamp,"Updated At",0,0,0,0,0,0,6,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2021,174,a-production-time,a_production_time,"App\Models\AProductionTime",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2022,174,a-production-time,a_production_time,"App\Models\AProductionTime",standart_text,text,"Стандарт Текст",0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2023,174,a-production-time,a_production_time,"App\Models\AProductionTime",standart_days,number,"Стандарт Дней",0,1,1,1,1,1,3,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2024,174,a-production-time,a_production_time,"App\Models\AProductionTime",standart_price,number,"Стандарт Цена",0,1,1,1,1,1,4,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2025,174,a-production-time,a_production_time,"App\Models\AProductionTime",express_text,text,"Экспресс Текст",0,1,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2026,174,a-production-time,a_production_time,"App\Models\AProductionTime",express_days,number,"Экспресс Дней",0,1,1,1,1,1,6,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2027,174,a-production-time,a_production_time,"App\Models\AProductionTime",express_price,number,"Экспресс Цена",0,1,1,1,1,1,7,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2028,174,a-production-time,a_production_time,"App\Models\AProductionTime",category,select_dropdown,Категория,0,1,1,1,1,1,8,"Select with explicit options",TextColumn/badge,,,,,,,,,"{""portrait"":""Портрет"",""canvas"":""Канвас"",""collage"":""Коллаж""}",13d980903100e52615815cb75177e8b1b90038a03500a0fa36500224ff6f2ada,"{""default"":""portrait"",""options"":{""portrait"":""Портрет"",""canvas"":""Канвас"",""collage"":""Коллаж""}}",
2029,174,a-production-time,a_production_time,"App\Models\AProductionTime",sort,number,Сортировка,0,1,1,1,1,1,9,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2030,174,a-production-time,a_production_time,"App\Models\AProductionTime",created_at,timestamp,"Created At",0,0,0,0,0,0,10,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2031,174,a-production-time,a_production_time,"App\Models\AProductionTime",updated_at,timestamp,"Updated At",0,0,0,0,0,0,11,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2044,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2045,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",title,text,Title,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2046,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",photo,multiple_images,Photo,0,1,1,1,1,1,3,"FileUpload(multiple) with legacy-path adapter","Image/File count column",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2047,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",text,rich_text_box,Text,0,1,1,1,1,1,4,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"trusted-content allowlist and XSS/CSP review"
2048,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",sort,number,Sort,0,1,1,1,1,1,5,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2049,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",created_at,timestamp,"Created At",0,0,0,0,0,0,6,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2050,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",updated_at,timestamp,"Updated At",0,0,0,0,0,0,7,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2051,176,our-working-process,our_working_process,"App\Models\OurWorkingProcess",is_show,checkbox,"Is Show",0,1,1,1,1,1,8,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,d7c12100abda1ec0859197afc64be266649ab0bf14a04fac5548e9dfd01a6370,"{""on"":""Включен"",""off"":""Выключен"",""checked"":true}",
2052,181,our-team,our_team,"App\Models\OurTeam",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2053,181,our-team,our_team,"App\Models\OurTeam",title,text,Title,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2054,181,our-team,our_team,"App\Models\OurTeam",job_title,text,"Job Title",0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2055,181,our-team,our_team,"App\Models\OurTeam",text,text_area,Text,0,1,1,1,1,1,4,Textarea,TextColumn(wrap),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2056,181,our-team,our_team,"App\Models\OurTeam",short_text,text_area,"Short Text",0,1,1,1,1,1,5,Textarea,TextColumn(wrap),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2057,181,our-team,our_team,"App\Models\OurTeam",link_facebook,text,"Link Facebook",0,1,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2058,181,our-team,our_team,"App\Models\OurTeam",link_instagram,text,"Link Instagram",0,1,1,1,1,1,7,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2059,181,our-team,our_team,"App\Models\OurTeam",color,color,Color,0,0,0,0,0,0,8,ColorPicker,ColorColumn/TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2060,181,our-team,our_team,"App\Models\OurTeam",image,image,Image,0,1,1,1,1,1,9,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2061,181,our-team,our_team,"App\Models\OurTeam",is_show,checkbox,"Is Show",0,1,1,1,1,1,10,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,d7c12100abda1ec0859197afc64be266649ab0bf14a04fac5548e9dfd01a6370,"{""on"":""Включен"",""off"":""Выключен"",""checked"":true}",
2062,181,our-team,our_team,"App\Models\OurTeam",sort,number,Sort,0,1,1,1,1,1,11,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2063,181,our-team,our_team,"App\Models\OurTeam",created_at,timestamp,"Created At",0,0,0,0,0,0,12,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2064,181,our-team,our_team,"App\Models\OurTeam",updated_at,timestamp,"Updated At",0,0,0,0,0,0,13,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2067,184,address,address,"App\Models\Address",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2077,184,address,address,"App\Models\Address",city,text,Город,0,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2068,184,address,address,"App\Models\Address",title,text,Адрес,1,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2069,184,address,address,"App\Models\Address",type,text,Тип,0,1,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2072,184,address,address,"App\Models\Address",created_at,timestamp,"Created At",0,0,0,0,0,0,5,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2073,184,address,address,"App\Models\Address",updated_at,timestamp,"Updated At",0,0,0,0,0,0,6,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2076,184,address,address,"App\Models\Address",images,multiple_images,Фотографии,0,1,1,1,1,1,7,"FileUpload(multiple) with legacy-path adapter","Image/File count column",,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2075,184,address,address,"App\Models\Address",working_hours,text_area,"Время работі",0,1,1,1,1,1,8,Textarea,TextColumn(wrap),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2074,184,address,address,"App\Models\Address",gmail_url_embed,text_area,"Gmail ссылка на карту",0,0,1,1,1,1,9,Textarea,TextColumn(wrap),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2070,184,address,address,"App\Models\Address",is_show,checkbox,Отображать,0,1,1,1,1,1,10,"Toggle or Checkbox",IconColumn(boolean),,,,,,,,,,d7c12100abda1ec0859197afc64be266649ab0bf14a04fac5548e9dfd01a6370,"{""on"":""Включен"",""off"":""Выключен"",""checked"":true}",
2071,184,address,address,"App\Models\Address",sort,number,Сортировка,0,1,1,1,1,1,11,TextInput(numeric),TextColumn(numeric),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2346,184,address,address,"App\Models\Address",subtitle,rich_text_box,Подтекст,0,0,1,1,1,1,12,"RichEditor with explicit HTML allowlist","TextColumn(html disabled by default)",,,,,,,,,,8a1f1dab3c3af2c34e26a729aa162171c2e45ac7b706e5f6b7dd29bb4fda97a2,"{""display"":{""width"":""12""}}","trusted-content allowlist and XSS/CSP review"
2086,185,canvas-rams-colors,canvas_rams_colors,"App\Models\CanvasRamsColor",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2087,185,canvas-rams-colors,canvas_rams_colors,"App\Models\CanvasRamsColor",name,text,Name,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2088,185,canvas-rams-colors,canvas_rams_colors,"App\Models\CanvasRamsColor",color,color,Color,0,1,1,1,1,1,3,ColorPicker,ColorColumn/TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2089,185,canvas-rams-colors,canvas_rams_colors,"App\Models\CanvasRamsColor",sort,number,Sort,0,1,1,1,1,1,4,TextInput(numeric),TextColumn(numeric),,,,,,,,,,de09a9af2a7232e7d1991e05d485c7fe4b39fbd12e7156c0b7510c63bfe4730e,"{""step"":1,""min"":0,""max"":10000,""default"":0}",
2090,185,canvas-rams-colors,canvas_rams_colors,"App\Models\CanvasRamsColor",created_at,timestamp,"Created At",0,1,1,1,0,1,5,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2091,185,canvas-rams-colors,canvas_rams_colors,"App\Models\CanvasRamsColor",updated_at,timestamp,"Updated At",0,0,0,0,0,0,6,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2092,186,canvas-rams-materials,canvas_rams_materials,"App\Models\CanvasRamsMaterial",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2093,186,canvas-rams-materials,canvas_rams_materials,"App\Models\CanvasRamsMaterial",name,text,Name,1,1,1,1,1,1,2,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],required
2094,186,canvas-rams-materials,canvas_rams_materials,"App\Models\CanvasRamsMaterial",sort,number,Sort,0,1,1,1,1,1,3,TextInput(numeric),TextColumn(numeric),,,,,,,,,,de09a9af2a7232e7d1991e05d485c7fe4b39fbd12e7156c0b7510c63bfe4730e,"{""step"":1,""min"":0,""max"":10000,""default"":0}",
2095,186,canvas-rams-materials,canvas_rams_materials,"App\Models\CanvasRamsMaterial",created_at,timestamp,"Created At",0,1,1,1,0,1,4,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2096,186,canvas-rams-materials,canvas_rams_materials,"App\Models\CanvasRamsMaterial",updated_at,timestamp,"Updated At",0,0,0,0,0,0,5,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2111,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2149,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",image,image,Image,0,1,1,1,1,1,2,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2112,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",name,text,Name,0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2143,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",alias,text,Alias,0,1,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2113,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",meta_title,text,"Meta Title",0,1,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2114,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",meta_description,text,"Meta Description",0,1,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2115,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",sort,text,Sort,0,1,1,1,1,1,7,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2116,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",created_at,timestamp,"Created At",0,1,1,1,0,1,8,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2117,189,a-gallery-genre,a_gallery_genre,"App\Models\AGalleryGenre",updated_at,timestamp,"Updated At",0,0,0,0,0,0,9,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2118,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
2147,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",image,image,Image,0,1,1,1,1,1,2,"FileUpload(image) with legacy-path adapter",ImageColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"preserve existing URLs and derivatives; validate real MIME/decode/size/path"
2119,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",name,text,Name,0,1,1,1,1,1,3,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2145,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",alias,text,Alias,0,1,1,1,1,1,4,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2120,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",meta_title,text,"Meta Title",0,1,1,1,1,1,5,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2121,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",meta_description,text,"Meta Description",0,1,1,1,1,1,6,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2122,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",sort,text,Sort,0,1,1,1,1,1,7,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2123,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",created_at,timestamp,"Created At",0,1,1,1,0,1,8,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],
2124,190,a-gallery-style,a_gallery_style,"App\Models\AGalleryStyle",updated_at,timestamp,"Updated At",0,0,0,0,0,0,9,"DateTimePicker or read-only Placeholder",TextColumn(dateTime),,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"omit from UI unless server-side lifecycle requires it"
2125,191,a-gallery-nationality,a_gallery_nationality,"App\Models\AGalleryNationality",id,text,Id,1,0,0,0,0,0,1,TextInput,TextColumn,,,,,,,,,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],"required; omit from UI unless server-side lifecycle requires it"
